Q#64 - >399 Synechococcus sp. KORDI-100 | KR100_13700	COG2089	 - 	121	456
Q#64 - >399 Synechococcus sp. KORDI-100 | KR100_13700	cl30261	 - 	121	456
Q#64 - >399 Synechococcus sp. KORDI-100 | KR100_13700	TIGR03586	 - 	133	456
Q#64 - >399 Synechococcus sp. KORDI-100 | KR100_13700	cl31462	 - 	133	456
Q#64 - >399 Synechococcus sp. KORDI-100 | KR100_13700	cd17773	 - 	6	122
Q#64 - >399 Synechococcus sp. KORDI-100 | KR100_13700	cl15354	 - 	6	122
Q#64 - >399 Synechococcus sp. KORDI-100 | KR100_13700	cd04607	 - 	9	111
Q#64 - >399 Synechococcus sp. KORDI-100 | KR100_13700	cd11615	 - 	406	463
Q#64 - >399 Synechococcus sp. KORDI-100 | KR100_13700	cl00555	 - 	406	463
Q#64 - >399 Synechococcus sp. KORDI-100 | KR100_13700	pfam01261	 - 	498	708
Q#64 - >399 Synechococcus sp. KORDI-100 | KR100_13700	cl23721	 - 	498	708
Q#64 - >399 Synechococcus sp. KORDI-100 | KR100_13700	cd04604	 - 	14	113
Q#64 - >399 Synechococcus sp. KORDI-100 | KR100_13700	cd02205	 - 	13	113
Q#64 - >399 Synechococcus sp. KORDI-100 | KR100_13700	COG1082	 - 	498	754
Q#64 - >399 Synechococcus sp. KORDI-100 | KR100_13700	pfam08666	 - 	408	464
Q#64 - >399 Synechococcus sp. KORDI-100 | KR100_13700	PRK11543	N	14	113
Q#64 - >399 Synechococcus sp. KORDI-100 | KR100_13700	cl32701	N	14	113
Q#64 - >399 Synechococcus sp. KORDI-100 | KR100_13700	smart00858	 - 	406	464
Q#64 - >399 Synechococcus sp. KORDI-100 | KR100_13700	TIGR00393	N	20	113
Q#64 - >399 Synechococcus sp. KORDI-100 | KR100_13700	cl30993	N	20	113
Q#64 - >399 Synechococcus sp. KORDI-100 | KR100_13700	cd17781	 - 	18	113
Q#64 - >399 Synechococcus sp. KORDI-100 | KR100_13700	cd04601	N	36	112
Q#64 - >399 Synechococcus sp. KORDI-100 | KR100_13700	COG0517	 - 	13	113
Q#64 - >399 Synechococcus sp. KORDI-100 | KR100_13700	cl33927	 - 	13	113
Q#64 - >399 Synechococcus sp. KORDI-100 | KR100_13700	cd04587	N	38	119
Q#64 - >399 Synechococcus sp. KORDI-100 | KR100_13700	cd17771	 - 	20	113
Q#64 - >399 Synechococcus sp. KORDI-100 | KR100_13700	cd09836	 - 	14	113
Q#64 - >399 Synechococcus sp. KORDI-100 | KR100_13700	PRK05567	NC	38	111
Q#64 - >399 Synechococcus sp. KORDI-100 | KR100_13700	cl35339	NC	38	111
Q#64 - >399 Synechococcus sp. KORDI-100 | KR100_13700	cd11614	 - 	409	463
Q#64 - >399 Synechococcus sp. KORDI-100 | KR100_13700	cd04600	N	38	111
Q#64 - >399 Synechococcus sp. KORDI-100 | KR100_13700	cd04606	N	36	111
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	pfam03102	 - 	154	389
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	cl17225	 - 	154	389
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	TIGR03569	 - 	135	458
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	cl30262	 - 	135	458
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	COG2089	 - 	121	464
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	cl30261	 - 	121	464
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	TIGR03586	 - 	133	456
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	cl31462	 - 	133	456
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	cd17773	 - 	6	122
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	cl15354	 - 	6	122
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	cd04607	 - 	9	111
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	cd11615	 - 	406	463
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	cl00555	 - 	406	463
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	pfam01261	 - 	498	708
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	cl23721	 - 	498	708
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	cd02205	 - 	13	113
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	cd04604	 - 	14	113
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	pfam08666	 - 	408	464
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	PRK11543	N	14	113
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	cl32701	N	14	113
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	smart00858	 - 	406	464
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	TIGR00393	N	24	113
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	cl30993	N	24	113
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	COG1082	N	522	750
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	cd17781	 - 	18	113
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	cd11614	 - 	409	463
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	COG0517	 - 	13	113
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	cl33927	 - 	13	113
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	cd04582	 - 	11	113
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	cd09836	 - 	14	113
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	pfam00571	 - 	13	57
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	cd04601	 - 	13	112
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	TIGR03177	C	407	469
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	cl37231	C	407	469
Q#65 - >401 Synechococcus sp. WH 8102 | SYNW0394	cd04631	N	31	113
Q#66 - >91 Cyanothece sp. PCC 7425 | Cyan7425_4942	TIGR03569	 - 	132	453
Q#66 - >91 Cyanothece sp. PCC 7425 | Cyan7425_4942	cl30262	 - 	132	453
Q#66 - >91 Cyanothece sp. PCC 7425 | Cyan7425_4942	pfam03102	 - 	151	384
Q#66 - >91 Cyanothece sp. PCC 7425 | Cyan7425_4942	cl17225	 - 	151	384
Q#66 - >91 Cyanothece sp. PCC 7425 | Cyan7425_4942	COG2089	 - 	117	461
Q#66 - >91 Cyanothece sp. PCC 7425 | Cyan7425_4942	cl30261	 - 	117	461
Q#66 - >91 Cyanothece sp. PCC 7425 | Cyan7425_4942	TIGR03586	 - 	130	453
Q#66 - >91 Cyanothece sp. PCC 7425 | Cyan7425_4942	cl31462	 - 	130	453
Q#66 - >91 Cyanothece sp. PCC 7425 | Cyan7425_4942	cd17773	 - 	2	119
Q#66 - >91 Cyanothece sp. PCC 7425 | Cyan7425_4942	cl15354	 - 	2	119
Q#66 - >91 Cyanothece sp. PCC 7425 | Cyan7425_4942	cd11615	 - 	403	460
Q#66 - >91 Cyanothece sp. PCC 7425 | Cyan7425_4942	cl00555	 - 	403	460
Q#66 - >91 Cyanothece sp. PCC 7425 | Cyan7425_4942	pfam01261	 - 	498	704
Q#66 - >91 Cyanothece sp. PCC 7425 | Cyan7425_4942	cl23721	 - 	498	704
Q#66 - >91 Cyanothece sp. PCC 7425 | Cyan7425_4942	cd04607	 - 	6	108
Q#66 - >91 Cyanothece sp. PCC 7425 | Cyan7425_4942	COG1082	 - 	516	748
Q#66 - >91 Cyanothece sp. PCC 7425 | Cyan7425_4942	cd02205	 - 	11	114
Q#66 - >91 Cyanothece sp. PCC 7425 | Cyan7425_4942	smart00858	 - 	403	461
Q#66 - >91 Cyanothece sp. PCC 7425 | Cyan7425_4942	pfam08666	 - 	405	461
Q#66 - >91 Cyanothece sp. PCC 7425 | Cyan7425_4942	smart00518	 - 	516	726
Q#66 - >91 Cyanothece sp. PCC 7425 | Cyan7425_4942	cd00019	N	519	715
Q#66 - >91 Cyanothece sp. PCC 7425 | Cyan7425_4942	cd11614	 - 	411	460
Q#66 - >91 Cyanothece sp. PCC 7425 | Cyan7425_4942	PRK13398	N	242	383
Q#66 - >91 Cyanothece sp. PCC 7425 | Cyan7425_4942	cd04604	C	11	76
Q#66 - >91 Cyanothece sp. PCC 7425 | Cyan7425_4942	COG0648	N	518	711
Q#66 - >91 Cyanothece sp. PCC 7425 | Cyan7425_4942	cl30508	N	518	711
Q#66 - >91 Cyanothece sp. PCC 7425 | Cyan7425_4942	COG2876	N	250	384
Q#66 - >91 Cyanothece sp. PCC 7425 | Cyan7425_4942	TIGR01361	N	242	378
Q#66 - >91 Cyanothece sp. PCC 7425 | Cyan7425_4942	PRK11543	N	1	74
Q#66 - >91 Cyanothece sp. PCC 7425 | Cyan7425_4942	cl32701	N	1	74
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	pfam03102	 - 	151	384
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	cl17225	 - 	151	384
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	pfam03102	 - 	151	384
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	TIGR03569	 - 	132	453
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	cl30262	 - 	132	453
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	TIGR03569	 - 	132	453
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	COG2089	 - 	117	461
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	cl30261	 - 	117	461
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	COG2089	 - 	117	461
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	TIGR03586	 - 	130	453
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	cl31462	 - 	130	453
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	TIGR03586	 - 	130	453
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	cd17773	 - 	2	119
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	cl15354	 - 	2	119
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	cd17773	 - 	2	119
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	pfam01261	 - 	495	704
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	cl23721	 - 	495	704
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	pfam01261	 - 	495	704
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	cd11615	 - 	403	460
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	cl00555	 - 	403	460
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	cd11615	 - 	403	460
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	cd04607	 - 	6	108
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	cd04607	 - 	6	108
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	cd02205	 - 	11	114
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	cd02205	 - 	11	114
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	COG1082	 - 	516	746
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	COG1082	 - 	516	746
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	pfam08666	 - 	411	461
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	pfam08666	 - 	411	461
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	smart00858	 - 	403	461
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	smart00858	 - 	403	461
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	COG0648	 - 	504	726
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	cl30508	 - 	504	726
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	COG0648	 - 	504	726
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	cd04604	C	11	76
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	cd04604	C	11	76
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	COG0517	 - 	12	110
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	cl33927	 - 	12	110
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	COG0517	 - 	12	110
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	TIGR00393	N	17	110
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	cl30993	N	17	110
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	TIGR00393	N	17	110
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	cd11614	 - 	411	460
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	cd11614	 - 	411	460
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	smart00518	 - 	516	710
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	smart00518	 - 	516	710
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	cd00019	 - 	516	746
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	cd00019	 - 	516	746
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	PRK13398	NC	199	278
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	PRK13398	NC	199	278
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	PRK11543	N	11	67
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	cl32701	N	11	67
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	PRK11543	N	11	67
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	cd17784	N	12	55
Q#67 - >90 Cyanothece sp. PCC 8802 | Cyan8802_2668	cd17784	N	12	55
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	pfam03102	 - 	151	384
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	cl17225	 - 	151	384
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	pfam03102	 - 	151	384
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	TIGR03569	 - 	132	453
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	cl30262	 - 	132	453
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	TIGR03569	 - 	132	453
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	COG2089	 - 	117	461
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	cl30261	 - 	117	461
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	COG2089	 - 	117	461
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	TIGR03586	 - 	130	453
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	cl31462	 - 	130	453
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	TIGR03586	 - 	130	453
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	cd17773	 - 	2	119
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	cl15354	 - 	2	119
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	cd17773	 - 	2	119
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	pfam01261	 - 	495	704
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	cl23721	 - 	495	704
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	pfam01261	 - 	495	704
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	cd11615	 - 	403	460
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	cl00555	 - 	403	460
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	cd11615	 - 	403	460
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	cd04607	 - 	6	108
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	cd04607	 - 	6	108
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	cd02205	 - 	11	114
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	cd02205	 - 	11	114
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	COG1082	 - 	516	746
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	COG1082	 - 	516	746
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	pfam08666	 - 	411	461
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	pfam08666	 - 	411	461
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	smart00858	 - 	403	461
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	smart00858	 - 	403	461
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	COG0648	 - 	504	726
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	cl30508	 - 	504	726
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	COG0648	 - 	504	726
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	cd04604	C	11	76
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	cd04604	C	11	76
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	COG0517	 - 	12	110
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	cl33927	 - 	12	110
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	COG0517	 - 	12	110
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	TIGR00393	N	17	110
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	cl30993	N	17	110
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	TIGR00393	N	17	110
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	cd11614	 - 	411	460
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	cd11614	 - 	411	460
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	smart00518	 - 	516	710
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	smart00518	 - 	516	710
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	cd00019	 - 	516	746
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	cd00019	 - 	516	746
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	PRK13398	NC	199	278
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	PRK13398	NC	199	278
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	PRK11543	N	11	67
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	cl32701	N	11	67
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	PRK11543	N	11	67
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	cd17784	N	12	55
Q#68 - >92 Cyanothece sp. PCC 8801 | PCC8801_3448	cd17784	N	12	55
Q#69 - >93 Cyanothece sp. ATCC 51142 | cce_4481	pfam03102	 - 	151	384
Q#69 - >93 Cyanothece sp. ATCC 51142 | cce_4481	cl17225	 - 	151	384
Q#69 - >93 Cyanothece sp. ATCC 51142 | cce_4481	TIGR03569	 - 	131	453
Q#69 - >93 Cyanothece sp. ATCC 51142 | cce_4481	cl30262	 - 	131	453
Q#69 - >93 Cyanothece sp. ATCC 51142 | cce_4481	COG2089	 - 	117	461
Q#69 - >93 Cyanothece sp. ATCC 51142 | cce_4481	cl30261	 - 	117	461
Q#69 - >93 Cyanothece sp. ATCC 51142 | cce_4481	TIGR03586	 - 	130	453
Q#69 - >93 Cyanothece sp. ATCC 51142 | cce_4481	cl31462	 - 	130	453
Q#69 - >93 Cyanothece sp. ATCC 51142 | cce_4481	cd17773	 - 	2	119
Q#69 - >93 Cyanothece sp. ATCC 51142 | cce_4481	cl15354	 - 	2	119
Q#69 - >93 Cyanothece sp. ATCC 51142 | cce_4481	cd11615	 - 	403	460
Q#69 - >93 Cyanothece sp. ATCC 51142 | cce_4481	cl00555	 - 	403	460
Q#69 - >93 Cyanothece sp. ATCC 51142 | cce_4481	cd04607	 - 	6	108
Q#69 - >93 Cyanothece sp. ATCC 51142 | cce_4481	pfam01261	 - 	495	704
Q#69 - >93 Cyanothece sp. ATCC 51142 | cce_4481	cl23721	 - 	495	704
Q#69 - >93 Cyanothece sp. ATCC 51142 | cce_4481	cd02205	 - 	11	114
Q#69 - >93 Cyanothece sp. ATCC 51142 | cce_4481	pfam08666	 - 	411	461
Q#69 - >93 Cyanothece sp. ATCC 51142 | cce_4481	smart00858	 - 	403	461
Q#69 - >93 Cyanothece sp. ATCC 51142 | cce_4481	COG1082	 - 	499	749
Q#69 - >93 Cyanothece sp. ATCC 51142 | cce_4481	cd11614	 - 	411	460
Q#69 - >93 Cyanothece sp. ATCC 51142 | cce_4481	PRK13398	N	199	383
Q#69 - >93 Cyanothece sp. ATCC 51142 | cce_4481	COG2876	N	250	384
Q#69 - >93 Cyanothece sp. ATCC 51142 | cce_4481	cd04604	 - 	11	110
Q#69 - >93 Cyanothece sp. ATCC 51142 | cce_4481	TIGR01361	N	250	378
Q#69 - >93 Cyanothece sp. ATCC 51142 | cce_4481	PRK11543	N	1	68
Q#69 - >93 Cyanothece sp. ATCC 51142 | cce_4481	cl32701	N	1	68
Q#69 - >93 Cyanothece sp. ATCC 51142 | cce_4481	pfam13144	NC	412	469
Q#69 - >93 Cyanothece sp. ATCC 51142 | cce_4481	TIGR00393	N	17	110
Q#69 - >93 Cyanothece sp. ATCC 51142 | cce_4481	cl30993	N	17	110
Q#69 - >93 Cyanothece sp. ATCC 51142 | cce_4481	COG0517	 - 	12	110
Q#69 - >93 Cyanothece sp. ATCC 51142 | cce_4481	cl33927	 - 	12	110
Q#69 - >93 Cyanothece sp. ATCC 51142 | cce_4481	TIGR03170	C	411	469
Q#69 - >93 Cyanothece sp. ATCC 51142 | cce_4481	cl37230	C	411	469
Q#69 - >93 Cyanothece sp. ATCC 51142 | cce_4481	COG1261	NC	411	465
Q#70 - >259 Nitrosospira multiformis ATCC 25196 | Nmul_A0408	COG2089	 - 	1	285
Q#70 - >259 Nitrosospira multiformis ATCC 25196 | Nmul_A0408	cl30261	 - 	1	285
Q#70 - >259 Nitrosospira multiformis ATCC 25196 | Nmul_A0408	pfam03102	 - 	24	265
Q#70 - >259 Nitrosospira multiformis ATCC 25196 | Nmul_A0408	cl17225	 - 	24	265
Q#70 - >259 Nitrosospira multiformis ATCC 25196 | Nmul_A0408	TIGR03569	 - 	6	281
Q#70 - >259 Nitrosospira multiformis ATCC 25196 | Nmul_A0408	cl30262	 - 	6	281
Q#70 - >259 Nitrosospira multiformis ATCC 25196 | Nmul_A0408	TIGR03586	 - 	3	281
Q#70 - >259 Nitrosospira multiformis ATCC 25196 | Nmul_A0408	cl31462	 - 	3	281
Q#71 - >323 Runella slithyformis DSM 19594 | Runsl_2328	COG2089	 - 	8	290
Q#71 - >323 Runella slithyformis DSM 19594 | Runsl_2328	cl30261	 - 	8	290
Q#71 - >323 Runella slithyformis DSM 19594 | Runsl_2328	pfam03102	 - 	30	271
Q#71 - >323 Runella slithyformis DSM 19594 | Runsl_2328	cl17225	 - 	30	271
Q#71 - >323 Runella slithyformis DSM 19594 | Runsl_2328	TIGR03569	 - 	10	293
Q#71 - >323 Runella slithyformis DSM 19594 | Runsl_2328	cl30262	 - 	10	293
Q#71 - >323 Runella slithyformis DSM 19594 | Runsl_2328	TIGR03586	 - 	9	286
Q#71 - >323 Runella slithyformis DSM 19594 | Runsl_2328	cl31462	 - 	9	286
Q#72 - >44 Croceibacter atlanticus HTCC2559 | CA2559_07305	COG2089	 - 	7	287
Q#72 - >44 Croceibacter atlanticus HTCC2559 | CA2559_07305	cl30261	 - 	7	287
Q#72 - >44 Croceibacter atlanticus HTCC2559 | CA2559_07305	pfam03102	 - 	27	271
Q#72 - >44 Croceibacter atlanticus HTCC2559 | CA2559_07305	cl17225	 - 	27	271
Q#72 - >44 Croceibacter atlanticus HTCC2559 | CA2559_07305	TIGR03569	 - 	7	284
Q#72 - >44 Croceibacter atlanticus HTCC2559 | CA2559_07305	cl30262	 - 	7	284
Q#72 - >44 Croceibacter atlanticus HTCC2559 | CA2559_07305	TIGR03586	 - 	7	284
Q#72 - >44 Croceibacter atlanticus HTCC2559 | CA2559_07305	cl31462	 - 	7	284
Q#73 - >192 Dokdonia sp. 4H-3-7-5 (Krokinobacter sp. 4H-3-7-5) | Krodi_2064	COG2089	 - 	5	287
Q#73 - >192 Dokdonia sp. 4H-3-7-5 (Krokinobacter sp. 4H-3-7-5) | Krodi_2064	cl30261	 - 	5	287
Q#73 - >192 Dokdonia sp. 4H-3-7-5 (Krokinobacter sp. 4H-3-7-5) | Krodi_2064	pfam03102	 - 	27	268
Q#73 - >192 Dokdonia sp. 4H-3-7-5 (Krokinobacter sp. 4H-3-7-5) | Krodi_2064	cl17225	 - 	27	268
Q#73 - >192 Dokdonia sp. 4H-3-7-5 (Krokinobacter sp. 4H-3-7-5) | Krodi_2064	TIGR03569	 - 	7	284
Q#73 - >192 Dokdonia sp. 4H-3-7-5 (Krokinobacter sp. 4H-3-7-5) | Krodi_2064	cl30262	 - 	7	284
Q#73 - >192 Dokdonia sp. 4H-3-7-5 (Krokinobacter sp. 4H-3-7-5) | Krodi_2064	TIGR03586	 - 	6	284
Q#73 - >192 Dokdonia sp. 4H-3-7-5 (Krokinobacter sp. 4H-3-7-5) | Krodi_2064	cl31462	 - 	6	284
Q#74 - >379 Sediminispirochaeta smaragdinae DSM 11293 (Spirochaeta smaragdinae DSM 11293) | Spirs_4263	COG2089	 - 	7	285
Q#74 - >379 Sediminispirochaeta smaragdinae DSM 11293 (Spirochaeta smaragdinae DSM 11293) | Spirs_4263	cl30261	 - 	7	285
Q#74 - >379 Sediminispirochaeta smaragdinae DSM 11293 (Spirochaeta smaragdinae DSM 11293) | Spirs_4263	pfam03102	 - 	25	270
Q#74 - >379 Sediminispirochaeta smaragdinae DSM 11293 (Spirochaeta smaragdinae DSM 11293) | Spirs_4263	cl17225	 - 	25	270
Q#74 - >379 Sediminispirochaeta smaragdinae DSM 11293 (Spirochaeta smaragdinae DSM 11293) | Spirs_4263	TIGR03569	C	7	266
Q#74 - >379 Sediminispirochaeta smaragdinae DSM 11293 (Spirochaeta smaragdinae DSM 11293) | Spirs_4263	cl30262	C	7	266
Q#74 - >379 Sediminispirochaeta smaragdinae DSM 11293 (Spirochaeta smaragdinae DSM 11293) | Spirs_4263	TIGR03586	 - 	7	282
Q#74 - >379 Sediminispirochaeta smaragdinae DSM 11293 (Spirochaeta smaragdinae DSM 11293) | Spirs_4263	cl31462	 - 	7	282
Q#75 - >275 Pelobacter carbinolicus DSM 2380 | Pcar_1277	COG2089	 - 	4	285
Q#75 - >275 Pelobacter carbinolicus DSM 2380 | Pcar_1277	cl30261	 - 	4	285
Q#75 - >275 Pelobacter carbinolicus DSM 2380 | Pcar_1277	pfam03102	 - 	24	269
Q#75 - >275 Pelobacter carbinolicus DSM 2380 | Pcar_1277	cl17225	 - 	24	269
